Trade Type;Trade ID;Version;SubType;Amended;Status;Book;Broker;Currency;Currency pair;Collateral;Company;Customer;Deal ID;Desk;Expiry;External trade ID;Memo;Notional;Portfolio;Security ID;Security sub type;Security type;Structure ID;Trade;Trade entry;Trader;P or S
BOND;0015384406;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DDBC;IDEAS;MARKETMAKING;;00016J9R;"DOM.2;  57.12";1.039.667,72;;1NYK1.01IA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384408;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NALEN;IDEAS;MARKETMAKING;;00016JBT;"DOM.140;  -9562.84";10.000.000,00;;DGB0.25_11/15/52;;BOND;;01-04-2020;01-04-2020;ALS;P
BOND;0015384410;3;;03-04-2020;Verified;STAT;;DKK;;N;NYK_MARKETS;NPA_25003;IDEAS;MARKETMAKING;;00016JBW;"DOM.140;  15300.55";16.000.000,00;;DGB0.25_11/15/52;;BOND;;01-04-2020;01-04-2020;LCA;S
BOND;0015384411;3;;03-04-2020;Verified;STAT;;DKK;;N;NYK_MARKETS;NALEN;IDEAS;MARKETMAKING;;00016JBX;"DOM.140;  -95628.42";100.000.000,00;;DGB0.25_11/15/52;;BOND;;01-04-2020;01-04-2020;ALS;P
BOND;0015384414;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JC5;"DOM.2;  2.64";48.000,00;;1NYK1.01EA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;GITINDB;S
BOND;0015384417;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JCQ;"DOM.2;  0.59";10.700,00;;1NYK1.01EA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;GITINDB;S
BOND;0015384418;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JCS;"DOM.2;  8.51";77.433,60;;2NYK01EA_34;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384419;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JD1;"DOM.2;  3.73";67.800,00;;1NYK1.01EA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;GITINDB;S
BOND;0015384428;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JFT;"DOM.2;  5.32";48.400,70;;2NYK01E_01/10/2037;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384429;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;LAN_SPAR_B;;MARKETMAKING;;00016JFY;"DOM BTS:182137 DK0009525321.2;  137.36";5.000.000,00;;NYKRE_0.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384430;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JG1;"DOM.2;  6.08";73.820,01;;NYKRED1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384431;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JG3;"DOM.2;  5.32";48.400,70;;2NYK01E_01/10/2037;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384433;3;;03-04-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;HOFOR_FORSYN;IDEAS;MARKETMAKING;;00016JHF;"DOM.2;  547.95";10.000.000,00;;LNDSBK1_04/01/21;INK;MORTGAGE;;01-04-2020;01-04-2020;LCA;S
BOND;0015384434;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JHH;"DOM.2;  37.91";460.000,00;;NYKRE1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384436;3;;03-04-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;LAN_SPAR_B;;MARKETMAKING;;00016JHP;"DOM BTS:182144 DK0009524787.2;  -88.35";6.000.000,00;;NYKRE0_01/01/24_DKK;FRN;MORTGAGE;;01-04-2020;01-04-2020;ALS;S
BOND;0015384438;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JHQ;"DOM.2;  10.44";95.000,00;;NYKRED2_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384443;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;HOFOR_FORSYN;IDEAS;MARKETMAKING;;00016JHW;"DOM.2;  -128.52";10.000.000,00;;NYKRE0_07/01/25;FRN;MORTGAGE;;01-04-2020;01-04-2020;LCA;S
BOND;0015384444;3;;03-04-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;HOFOR_FORSYN;IDEAS;MARKETMAKING;;00016JJ0;"DOM.2;  -83.57";11.700.000,00;;JYSKE0_07/01/23;FRN;MORTGAGE;;01-04-2020;01-04-2020;LCA;S
BOND;0015384445;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DDBC;IDEAS;MARKETMAKING;;00016JJ2;"DOM.2;  63.74";290.000,00;;4BRF111B_25;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384453;3;;03-04-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;BOLIGSVIBORG;IDEAS;MARKETMAKING;;00016JJH;"DOM.2;  -21.00";2.940.000,00;;JYSKE0_07/01/23;FRN;MORTGAGE;;01-04-2020;01-04-2020;LCA;S
BOND;0015384465;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;GLOBAL_PRIME;IDEAS;MARKETMAKING;;00016JKD;"EC.2;  -82.42";1.000.000,00;;NYKRED1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;P
BOND;0015384466;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;B_WURT_LEBEN;;MARKETMAKING;;00016JKK;"EC BTS:182175 DK0004611803.2;  15659.34";190.000.000,00;;RDKRED1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384467;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BC_NBE;;MARKETMAKING;;00016JKL;"EC BTS:182183 DK0002044551.2;  3587.36";65.290.000,00;;1NDEA1.0SDRO50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384468;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;B_WURT_LEBEN;;MARKETMAKING;;00016JKN;"EC BTS:182186 DK0002044551.2;  9835.16";179.000.000,00;;1NDEA1.0SDRO50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384470;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JKY;"DOM.2;  1.92";35.000,00;;1NYK1.01EA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;GITINDB;S
BOND;0015384471;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BC_NBE;;MARKETMAKING;;00016JL1;"EC BTS:182195 DK0009513152.2;  3288.46";39.900.000,00;;NYKRE1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384472;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JL2;"DOM.2;  -0.72";6.548,33;;2NYK01EDA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;P
BOND;0015384473;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JL4;"DOM.2;  140.42";1.277.778,30;;2NYK01E_01/10/2037;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384474;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;B_WURT_LEBEN;;MARKETMAKING;;00016JL6;"EC BTS:182207 DK0009524431.2;  4313.19";78.500.000,00;;1NYK1.01EDA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384475;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;B_WURT_LEBEN;;MARKETMAKING;;00016JL9;"EC BTS:182210 DK0004612884.2;  4258.24";77.500.000,00;;RDKRED1_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384476;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JLJ;"DOM.2;  6.17";74.918,82;;NYKRED1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384478;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BRF;;MARKETMAKING;;00016JLQ;"DOM BTS:182213 DK0009396681.2;  -1236.26";15.000.000,00;;JYKRE1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;P
BOND;0015384479;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JLW;"DOM.2;  76.40";927.000,00;;NYKRE1.5_10/01/47;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384480;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JLX;"DOM.2;  12.66";230.333,16;;NYKRE1_10/01/40;KONV;MORTGAGE;;01-04-2020;01-04-2020;GITINDB;S
BOND;0015384482;3;;03-04-2020;Verified;STAT;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JM5;"DOM.140;  90.83";5.276,54;;DGB4.5_11/15/39;;BOND;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384483;3;;03-04-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;LAN_SPAR_B;;MARKETMAKING;;00016JM7;"DOM BTS:182230 DK0009509630.277;  15136.61";2.000.000,00;;NYKRE1_07/01/21;INK;MORTGAGE;;01-04-2020;01-04-2020;ALS;S
BOND;0015384486;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JN8;"DOM.2;  2.20";10.000,00;;4NYK01EDA_44;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384487;3;;03-04-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;LAN_SPAR_B;;MARKETMAKING;;00016JN9;"DOM BTS:182238 DK0009513079.277;  18920.77";2.500.000,00;;1NYK1.13HJU22D;INK;MORTGAGE;;01-04-2020;01-04-2020;ALS;S
BOND;0015384488;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;B_SEB_IM_K;;MARKETMAKING;;00016JNR;"DOM BTS:182245 DK0009798803.2;  1840.66";13.400.000,00;;2.5NYK01EA47;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384490;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BC_NIM;;MARKETMAKING;;00016JNT;"DOM BTS:182256 DK0009524431.2;  2197.80";40.000.000,00;;1NYK1.01EDA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384491;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NYKREDIT_A_S;;MARKETMAKING;;00016JNX;"DOM BTS:182262 DK0009515017.2;  -730.77";13.300.000,00;;NYKRE1_10/01/40;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;P
BOND;0015384492;3;;03-04-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;NYKREDIT_A_S;;MARKETMAKING;;00016JNZ;"DOM BTS:182272 DK0009397499.2;  -78.57";11.000.000,00;;JYSKE0_07/01/23;FRN;MORTGAGE;;01-04-2020;01-04-2020;ALS;S
BOND;0015384534;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;BC_NIM;;MARKETMAKING;;00016JQG;"DOM BTS:182294 DK0002030337.2;  -2.40";14.531,00;;NDASS3_10/01/47;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;P
BOND;0015384535;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;BC_NIM;;MARKETMAKING;;00016JQH;"DOM BTS:182302 DK0002028000.2;  -5.64";34.246,00;;3NDEAA_44;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;P
BOND;0015384537;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;BC_NBE;;MARKETMAKING;;00016JQN;"EC BTS:182320 DK0004606563.2;  2004.40";18.240.000,00;;2.0RDSDROA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384555;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JR5;"DOM.2;  1.19";21.640,67;;1NYK1.01EA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;GITINDB;S
BOND;0015384556;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BC_DC;;MARKETMAKING;;00016JR9;"DOM BTS:182334 DK0009522815.2;  200.55";3.650.000,00;;1NYK1.01EA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384565;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JRY;"DOM.2;  1.70";30.911,09;;1NYK1.01EA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;GITINDB;S
BOND;0015384568;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JS9;"DOM.2;  -17.56";319.508,91;;1NYK1.01EDA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;P
BOND;0015384569;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;LIND_CAP_FON;IDEAS;MARKETMAKING;;00016JT5;"DOM.2;  137.36";5.000.000,00;;0.5NYK01EA30;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384570;3;;03-04-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;BC_SPIN;;MARKETMAKING;;00016JT9;"DOM BTS:182352 DK0009526485.2;  -35.30";5.000.000,00;;NYKRE00_04/01/22;FRN;MORTGAGE;;01-04-2020;01-04-2020;ALS;S
BOND;0015384572;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JTF;"DOM.2;  184.07";3.350.000,00;;1NYK1.01EA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384577;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00016JTK;"DOM.2;  824.18";10.000.000,00;;NYKRE1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;LCA;S
BOND;0015384578;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BC_SPIN;IDEAS;MARKETMAKING;;00016JTM;"DOM.2;  -824.18";10.000.000,00;;NYKRE1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;LCA;P
BOND;0015384579;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;LAN_SPAR_B;;MARKETMAKING;;00016JTW;"DOM BTS:182364 DK0009524357.2;  137.36";5.000.000,00;;NYKRE0.5_10/01/40;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384580;3;;03-04-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;NYKREDIT_A_S;;MARKETMAKING;;00016JTX;"DOM BTS:182368 DK0002036961.2;  356.16";6.500.000,00;;1NDEA1SDROAP22;INK;MORTGAGE;;01-04-2020;01-04-2020;ALS;S
BOND;0015384581;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;JYBC;IDEAS;MARKETMAKING;;00016JX1;"DOM.2;  5494.51";100.000.000,00;;JYKRE1_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;CDB;S
BOND;0015384582;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JXR;"DOM.2;  280.83";2.555.556,60;;2NYK01E_01/10/2037;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384583;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;IT_KAHLER;IDEAS;MARKETMAKING;;00016JXS;"DOM.2;  412.09";5.000.000,00;;15NYK01EA40;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384584;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;IT_KAHLER;IDEAS;MARKETMAKING;;00016JXT;"DOM.2;  137.36";5.000.000,00;;NYKRE0.5_10/01/40;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384585;3;;03-04-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;IT_BALLINGSP;IDEAS;MARKETMAKING;;00016JXY;"DOM.93;  10163.93";4.000.000,00;;NYKRE1_01/01/21;INK;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384588;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00016JY6;"DOM.2;  54945.05";500.000.000,00;;2.0RDSDROA50;KONV;MORTGAGE;;01-04-2020;01-04-2020;CDB;S
BOND;0015384590;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00016JYS;"DOM.2;  -4807.69";175.000.000,00;;NDAS0.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;CDB;P
BOND;0015384591;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00016JYT;"DOM.2;  -8928.57";325.000.000,00;;RDKRED0.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;CDB;P
BOND;0015384592;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JYW;"DOM.2;  0.25";3.083,07;;RDKRED1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384593;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016JYX;"DOM.2;  0.13";1.627,37;;RDKRED1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384596;3;;03-04-2020;Verified;INFLATION;;DKK;;N;NYK_MARKETS;BC_BR;;MARKETMAKING;;00016JZ0;"EC BTS:182380 DK0009923724.140;  -7.36";19.000,00;;DGB0.1_11/15/2030;INFL;BOND;;01-04-2020;01-04-2020;UFFE;P
BOND;0015384606;3;;03-04-2020;Verified;STAT;;DKK;;N;NYK_MARKETS;BC_BR;;MARKETMAKING;;00016JZB;"EC BTS:182386 DK0009922320.140;  -2754.10";160.000,00;;DGB4.5_11/15/39;;BOND;;01-04-2020;01-04-2020;SRK;P
BOND;0015384615;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;B_SEB_IM_K;;MARKETMAKING;;00016JZZ;"DOM BTS:182395 DK0009398976.2;  2435.44";88.650.000,00;;JYKRE0.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384616;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;B_SEB_IM_K;;MARKETMAKING;;00016K01;"DOM BTS:182399 DK0004613262.2;  1108.52";40.350.000,00;;RDKRED0.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384617;3;;03-04-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;NYKREDIT_A_S;;MARKETMAKING;;00016K04;"DOM BTS:182409 DK0009294845.2;  109.59";2.000.000,00;;1RD1.10F21APRF;INK;MORTGAGE;;01-04-2020;01-04-2020;JAT;S
BOND;0015384658;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;B_SEB_IM_K;;MARKETMAKING;;00016K1M;"DOM BTS:182427 DK0002033000.2;  778.85";9.450.000,00;;NDASS1.5_10/01/37;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;S
BOND;0015384661;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016K1T;"DOM.2;  1.24";15.000,00;;NYKRED1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384662;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;B_SEB_IM_K;;MARKETMAKING;;00016K1V;"DOM BTS:182431 DK0009798993.2;  -7492.66";54.546.537,24;;2.5NYK01EDA47;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;P
BOND;0015384663;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;B_SEB_IM_K;;MARKETMAKING;;00016K1X;"DOM BTS:182438 DK0009293441.2;  -3069.57";22.346.451,96;;RD2.5_OA_01/10/2047;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;P
BOND;0015384664;3;;03-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;B_SEB_IM_K;;MARKETMAKING;;00016K1Y;"DOM BTS:182445 DK0002030840.2;  -746.88";5.437.254,92;;2.5NDASDROOA_47;KONV;MORTGAGE;;01-04-2020;01-04-2020;JPED;P
BOND;0015384672;3;;03-04-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;SBNX;IDEAS;MARKETMAKING;;00016K2D;"DOM.2;  -129.95";50.000.000,00;;F3NYK32GDKKOKT22;FRN;MORTGAGE;;01-04-2020;01-04-2020;LCA;S
BOND;0015384673;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BC_DIT;;MARKETMAKING;;00016K2J;"EC BTS:182458 DK0002044122.2;  1368.13";16.600.000,00;;NDAS1.5_10/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015384674;3;;03-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016K2K;"DOM.2;  11.75";142.527,40;;NYKRE1.5_10/01/50;KONV;MORTGAGE;;01-04-2020;01-04-2020;UFFE;S
BOND;0015386306;3;;06-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016M4N;"DOM.5;  18.54";135.000,00;;1NYK1.01EA50;KONV;MORTGAGE;;02-04-2020;02-04-2020;UFFE;S
BOND;0015386307;3;;06-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016M4P;"DOM.5;  6.18";30.000,00;;NYKRE1.5_10/01/50;KONV;MORTGAGE;;02-04-2020;02-04-2020;UFFE;S
BOND;0015386311;3;;06-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016M6B;"DOM.5;  61.81";300.000,00;;NYKRED1.5_10/01/50;KONV;MORTGAGE;;02-04-2020;02-04-2020;UFFE;S
BOND;0015386314;3;;06-04-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;REALKREDIT_D;IDEAS;MARKETMAKING;;00016M6K;"DOM.5;  3424.66";25.000.000,00;;1RD1.10F21APRF;INK;MORTGAGE;;02-04-2020;02-04-2020;OVIX;S
BOND;0015386315;3;;06-04-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;REALKREDIT_D;IDEAS;MARKETMAKING;;00016M6M;"DOM.5;  3424.66";25.000.000,00;;1RD1.10F22APRF;INK;MORTGAGE;;02-04-2020;02-04-2020;OVIX;S
BOND;0015386316;3;;06-04-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;REALKREDIT_D;IDEAS;MARKETMAKING;;00016M6N;"DOM.5;  2054.79";15.000.000,00;;1RD1.10F24APRF;INK;MORTGAGE;;02-04-2020;02-04-2020;OVIX;S
BOND;0015386319;3;;06-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016M7K;"DOM.5;  0.14";1.012,00;;NDASS1_10/01/50;KONV;MORTGAGE;;02-04-2020;02-04-2020;UFFE;S
BOND;0015386320;3;;06-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016M7L;"DOM.5;  0.14";1.012,00;;NDASS1_10/01/50;KONV;MORTGAGE;;02-04-2020;02-04-2020;UFFE;S
BOND;0015386321;3;;06-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016M7M;"DOM.5;  0.14";991,16;;NDASS1_10/01/50;KONV;MORTGAGE;;02-04-2020;02-04-2020;UFFE;S
BOND;0015386331;3;;02-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;FORDELING;IDEAS;MARKETMAKING;;00016MCQ;"EC.0;  0.00";0,01;;5NDEAOA_38;KONV;MORTGAGE;;01-04-2020;02-04-2020;HRG;S
BOND;0015386332;3;;02-04-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;FORDELING;IDEAS;MARKETMAKING;;00016MD2;"EC.0;  0.00";0,01;;2.5NDEA_10/47;KONV;MORTGAGE;;01-04-2020;02-04-2020;HRG;S
BOND;0015386333;3;;06-04-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;NORDEA_FIN;IDEAS;MARKETMAKING;;00016MDB;"DOM.188;  626666.67";122.000.000,00;;1BRF1PCT321E_20;INK;MORTGAGE;;02-04-2020;02-04-2020;ALS;S
BOND;0015386334;3;;06-04-2020;Verified;STAT;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00016MDC;"DOM.148;  40.44";1.428,79;;DGB7_11/10/24;;BOND;;02-04-2020;02-04-2020;GITINDB;S
BOND;0015386335;3;;06-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00016MDG;"DOM.5;  -34340.66";500.000.000,00;;NYKRE_0.5_10/01/50;KONV;MORTGAGE;;02-04-2020;02-04-2020;CDB;P
BOND;0015386336;3;;02-04-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;FORDELING;IDEAS;MARKETMAKING;;00016MDH;"DOM.0;  -0.00";0,01;;1NDEA1.0SDRO40;KONV;MORTGAGE;;01-04-2020;02-04-2020;HRG;P
