Trade Type,Trade ID,Version,SubType,Amended,Status,Book,Broker,Currency,Currency pair,FX Rate,Notional,Customer,Deal ID,Desk,Expiry,External trade ID,Trade,Trade entry,Trader,Bond security type,Security ID,Bond security ID,BO Product Ref,cProductCategory,cProductSubType,Equity ID,External Id Type,External Id,External product,Identifier
BOND,0015652489,3,,13/10/2020,Verified,REAL,,DKK,,,"62,000.00",CARNEGIE_BK,,MARKETMAKING,,0001F29D,09/10/2020,09/10/2020,JPED,,NYKRE1_10/01/40,,,,,,,,,951501
BOND,0015652490,3,,13/10/2020,Verified,FLOAT,,DKK,,,"1,848,786.70",BC_SPIN,,MARKETMAKING,,0001F29G,09/10/2020,09/10/2020,JAT,,NDASS0_07/01/23,,,,,,,,,204145
BOND,0015652491,3,,13/10/2020,Verified,REAL,,DKK,,,"150,000,000.00",ABMB_TREASUR,IDEAS,MARKETMAKING,,0001F29H,09/10/2020,09/10/2020,MOEN,,NYKRE1.5_10/01/50,,,,,,,,,951315
BOND,0015652492,4,,13/10/2020,Verified,REAL,,DKK,,,"125,000,000.00",JYBC,IDEAS,MARKETMAKING,,0001F29L,09/10/2020,09/10/2020,CDB,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015652493,3,,13/10/2020,Verified,REAL,,DKK,,,"8,300,000.00",NDAC,,MARKETMAKING,,0001F29M,09/10/2020,09/10/2020,AXKR,,NDASS0.5_10/01/43,,,,,,,,,204714
BOND,0015652494,3,,13/10/2020,Verified,REAL,,DKK,,,"150,000,000.00",ABMB_TREASUR,IDEAS,MARKETMAKING,,0001F29N,09/10/2020,09/10/2020,MOEN,,DLRKRE1.5_10/01/50,,,,,,,,,634646
BOND,0015652495,4,,13/10/2020,Verified,REAL,,DKK,,,"125,000,000.00",JYBC,IDEAS,MARKETMAKING,,0001F29P,09/10/2020,09/10/2020,CDB,,RDKRE1_10/01/53,,,,,,,,,461601
BOND,0015652496,4,,13/10/2020,Verified,REAL,,DKK,,,"125,000,000.00",JYBC,IDEAS,MARKETMAKING,,0001F29Q,09/10/2020,09/10/2020,CDB,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015652499,4,,13/10/2020,Verified,REAL,,DKK,,,"125,000,000.00",JYBC,IDEAS,MARKETMAKING,,0001F29T,09/10/2020,09/10/2020,CDB,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015652501,3,,13/10/2020,Verified,REAL,,DKK,,,"250,000,000.00",NAM,IDEAS,MARKETMAKING,,0001F29W,09/10/2020,09/10/2020,CDB,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015652502,3,,13/10/2020,Verified,REAL,,DKK,,,"250,000,000.00",NAM,IDEAS,MARKETMAKING,,0001F29X,09/10/2020,09/10/2020,CDB,,RDKRE1_10/01/53,,,,,,,,,461601
BOND,0015652503,3,,13/10/2020,Verified,REAL,,DKK,,,"20,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F29Z,09/10/2020,09/10/2020,AXKR,,NYKRE0.5_10/01/43,,,,,,,,,952710
BOND,0015652508,3,,13/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F2BG,09/10/2020,09/10/2020,AXKR,,RDKRE1.0_10/01/53,,,,,,,,,461628
BOND,0015652509,3,,13/10/2020,Verified,REAL,,DKK,,,"3,000,000.00",LAN_SPAR_B,,MARKETMAKING,,0001F2BH,09/10/2020,09/10/2020,JPED,,NYKRE_0.5_10/01/50,,,,,,,,,952532
BOND,0015652519,3,,13/10/2020,Verified,REAL,,DKK,,,"25,000,000.00",DLR_KREDIT,,MARKETMAKING,,0001F2BV,09/10/2020,09/10/2020,AXKR,,DLRKRE1_10/01/53,,,,,,,,,635057
BOND,0015652526,3,,13/10/2020,Verified,REAL,,DKK,,,"30,000,000.00",ABMB_TREASUR,IDEAS,MARKETMAKING,,0001F2C8,09/10/2020,09/10/2020,MOEN,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015652528,4,,13/10/2020,Verified,ILLIKVID,,DKK,,,"35,000,000.00",PPIM_CORE,IDEAS,MARKETMAKING,,0001F2CJ,09/10/2020,09/10/2020,CDB,,NYKRE0_10/01/35,,,,,,,,,952494
BOND,0015652529,4,,13/10/2020,Verified,ILLIKVID,,DKK,,,"35,000,000.00",PPIM_CORE,IDEAS,MARKETMAKING,,0001F2CK,09/10/2020,09/10/2020,CDB,,RDKRE0_10/01/35,,,,,,,,,461334
BOND,0015652530,3,,13/10/2020,Verified,ILLIKVID,,DKK,,,"35,000,000.00",PPIMT3000126,IDEAS,MARKETMAKING,,0001F2CL,09/10/2020,09/10/2020,CDB,,RDKRE0_10/01/35,,,,,,,,,461334
BOND,0015652531,3,,13/10/2020,Verified,REAL,,DKK,,,"12,000,000.00",DLR_KREDIT,,MARKETMAKING,,0001F2CM,09/10/2020,09/10/2020,JPED,,0.5DLR0.5B43,,,,,,,,,635065
BOND,0015652532,3,,13/10/2020,Verified,REAL,,DKK,,,"114,646.33",DDBC,IDEAS,MARKETMAKING,,0001F2CN,09/10/2020,09/10/2020,UFFE,,NYKRE2_10/01/47,,,,,,,,,950564
BOND,0015652533,3,,13/10/2020,Verified,REAL,,DKK,,,"125,000.00",DDBC,IDEAS,MARKETMAKING,,0001F2CP,09/10/2020,09/10/2020,UFFE,,NYKRE2_10/01/47,,,,,,,,,950564
BOND,0015652534,3,,13/10/2020,Verified,FLEX,,DKK,,,"3,000,000.00",LAN_SPAR_B,,MARKETMAKING,,0001F2CR,09/10/2020,09/10/2020,JAT,,1NYK1.13HJADKK_22,,,,,,,,,950262
BOND,0015652535,3,,13/10/2020,Verified,REAL,,DKK,,,"15,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F2CV,09/10/2020,09/10/2020,AXKR,,RDKRE1_10/01/53,,,,,,,,,461601
BOND,0015652536,3,,13/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F2CX,09/10/2020,09/10/2020,AXKR,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015652537,3,,13/10/2020,Verified,FLEX,,DKK,,,"24,750,000.00",P_F_BANKNORD,IDEAS,MARKETMAKING,,0001F2D2,09/10/2020,09/10/2020,UFFE,,1BRF321EP21,,,,,,,,,938475
BOND,0015652540,3,,13/10/2020,Verified,ILLIKVID,,DKK,,,"7,541,821.37",NAM,IDEAS,MARKETMAKING,,0001F2DF,09/10/2020,09/10/2020,LCA,,NYK2038_RM5_OA,,,,,,,,,976156
BOND,0015652544,3,,13/10/2020,Verified,ILLIKVID,,DKK,,,"1,600,000.00",IT_MARTHA,IDEAS,MARKETMAKING,,0001F2DX,09/10/2020,09/10/2020,UFFE,,NYK2038_RM5_A,,,,,,,,,976148
BOND,0015652550,3,,13/10/2020,Verified,REAL,,DKK,,,"4,137,000.00",SHBC,IDEAS,MARKETMAKING,,0001F2FF,09/10/2020,09/10/2020,LCA,,1NYK1.01EA53,,,,,,,,,952729
BOND,0015652551,3,,13/10/2020,Verified,ILLIKVID,,DKK,,,"413,656.14",IT_MARTHA,IDEAS,MARKETMAKING,,0001F2FG,09/10/2020,09/10/2020,UFFE,,1.5NYK01EA37,,,,,,,,,950432
BOND,0015652552,3,,13/10/2020,Verified,ILLIKVID,,DKK,,,"993,253.14",IT_MARTHA,IDEAS,MARKETMAKING,,0001F2FH,09/10/2020,09/10/2020,UFFE,,2NYK01E_01/10/2037,,,,,,,,,979864
BOND,0015652553,3,,13/10/2020,Verified,REAL,,DKK,,,"50,000,000.00",NDAC,,MARKETMAKING,,0001F2FJ,09/10/2020,09/10/2020,AXKR,,NDASS1_10/01/53,,,,,,,,,204730
BOND,0015652554,3,,13/10/2020,Verified,ILLIKVID,,DKK,,,"339,984.23",IT_MARTHA,IDEAS,MARKETMAKING,,0001F2FK,09/10/2020,09/10/2020,UFFE,,1.5RD_01/10/37,,,,,,,,,929727
BOND,0015652556,3,,13/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F2FM,09/10/2020,09/10/2020,AXKR,,RDKRE1.0_10/01/53,,,,,,,,,461628
BOND,0015652557,3,,13/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F2FT,09/10/2020,09/10/2020,AXKR,,RDKRE1.00_10/01/53,,,,,,,,,461679
BOND,0015652558,4,,11/12/2020,Verified,REAL,,DKK,,,"150,000,000.00",UNIPEN_NOMBB,IDEAS,MARKETMAKING,,0001F2FV,09/10/2020,09/10/2020,CDB,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015652559,3,,13/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",NAM,IDEAS,MARKETMAKING,,0001F2G1,09/10/2020,09/10/2020,CDB,,RDKRE1.00_10/01/53,,,,,,,,,461679
BOND,0015652564,3,,13/10/2020,Verified,REAL,,DKK,,,"23,000,000.00",NYKREDIT_A_S,IDEAS,MARKETMAKING,,0001F2HM,09/10/2020,09/10/2020,JPED,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015652577,3,,13/10/2020,Verified,REAL,,DKK,,,"23,000,000.00",NYKREDIT_A_S,IDEAS,MARKETMAKING,,0001F2J0,09/10/2020,09/10/2020,AXKR,,2NYK01EDA50,,,,,,,,,951587
BOND,0015652578,4,,28/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,0001F2J5,09/10/2020,09/10/2020,LCA,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015652579,3,,13/10/2020,Verified,FLEX,,DKK,,,"2,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F2J6,09/10/2020,09/10/2020,JAT,,1DLR1BOK22RF,,,,,,,,,634263
BOND,0015652581,3,,13/10/2020,Verified,FLOAT,,DKK,,,"350,000,000.00",TOTALKREDIT,IDEAS,MARKETMAKING,,0001F2JK,09/10/2020,09/10/2020,MOEN,,RDKRE0.0_07/01/24,,,,,,,,,461563
BOND,0015652583,3,,13/10/2020,Verified,FLOAT,,DKK,,,"350,000,000.00",NYKREDIT_A_S,IDEAS,MARKETMAKING,,0001F2JL,09/10/2020,09/10/2020,MOEN,,RDKRE0.0_07/01/24,,,,,,,,,461563
BOND,0015652584,3,,13/10/2020,Verified,REAL,,DKK,,,"13,520,155.91",NAM,IDEAS,MARKETMAKING,,0001F2JN,09/10/2020,09/10/2020,LCA,,1NYK01EA32,,,,,,,,,950467
BOND,0015652586,3,,13/10/2020,Verified,FLOAT,,DKK,,,"261,000,000.00",NYKREDIT_A_S,IDEAS,MARKETMAKING,,0001F2JP,09/10/2020,09/10/2020,MOEN,,NYKRE0.0_10/01/23,,,,,,,,,952826
BOND,0015652589,3,,13/10/2020,Verified,FLOAT,,DKK,,,"261,000,000.00",TOTALKREDIT,IDEAS,MARKETMAKING,,0001F2JT,09/10/2020,09/10/2020,MOEN,,NYKRE0.0_10/01/23,,,,,,,,,952826
BOND,0015652592,3,,13/10/2020,Verified,FLOAT,,DKK,,,"111,000,000.00",TOTALKREDIT,IDEAS,MARKETMAKING,,0001F2K2,09/10/2020,09/10/2020,LCA,,RDKRE0_07/01/24,,,,,,,,,461571
BOND,0015655316,3,,15/10/2020,Verified,REAL,,DKK,,,"45,990,000.00",B_NISSAY_AM,,MARKETMAKING,,0001F41T,12/10/2020,12/10/2020,JPED,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015655317,3,,15/10/2020,Verified,REAL,,DKK,,,"46,290,000.00",B_NISSAY_AM,,MARKETMAKING,,0001F41V,12/10/2020,12/10/2020,JPED,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015655318,3,,14/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,,MARKETMAKING,,0001F41Z,12/10/2020,12/10/2020,JPED,,1NYK1.01EA53,,,,,,,,,952729
BOND,0015655319,3,,14/10/2020,Verified,FLEX,,DKK,,,"8,000,000.00",CITIGROUP_GL,IDEAS,MARKETMAKING,,0001F422,12/10/2020,12/10/2020,MOEN,,DGB0.25_11/15/22,,,,,,,,,992399
BOND,0015655322,3,,14/10/2020,Verified,FLEX,,DKK,,,"10,000,000.00",CITIGROUP_GL,IDEAS,MARKETMAKING,,0001F425,12/10/2020,12/10/2020,MOEN,,DGB3_11/15/21,,,,,,,,,992267
BOND,0015655323,3,,14/10/2020,Verified,FLEX,,DKK,,,"2,000,000.00",CITIGROUP_GL,IDEAS,MARKETMAKING,,0001F426,12/10/2020,12/10/2020,MOEN,,DGB1.75_11/15/25,,,,,,,,,992313
BOND,0015655327,3,,14/10/2020,Verified,REAL,,DKK,,,"20,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F42K,12/10/2020,12/10/2020,AXKR,,RDKRE0.5_10/01/43,,,,,,,,,461636
BOND,0015655334,3,,14/10/2020,Verified,REAL,,DKK,,,"13,300,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F42V,12/10/2020,12/10/2020,AXKR,,1NYK1.01EA53,,,,,,,,,952729
BOND,0015655335,3,,14/10/2020,Verified,FLEX,,DKK,,,"300,000,000.00",SBNX,IDEAS,MARKETMAKING,,0001F430,12/10/2020,12/10/2020,LCA,,1BRF321EP22RF,,,,,,,,,938998
BOND,0015655346,3,,14/10/2020,Verified,REAL,,DKK,,,"30,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F43C,12/10/2020,12/10/2020,AXKR,,RDKRE1.0_10/01/53,,,,,,,,,461628
BOND,0015655347,3,,14/10/2020,Verified,REAL,,DKK,,,"20,000,000.00",ABMB_TREASUR,IDEAS,MARKETMAKING,,0001F43D,12/10/2020,12/10/2020,MOEN,,DLRKRE1.5_10/01/50,,,,,,,,,634646
BOND,0015655348,3,,14/10/2020,Verified,REAL,,DKK,,,"130,000,000.00",BC_NIM,IDEAS,MARKETMAKING,,0001F43F,12/10/2020,12/10/2020,MOEN,,1NDEA1.0SDRO53,,,,,,,,,204722
BOND,0015655351,3,,14/10/2020,Verified,FLEX,,DKK,,,"7,500,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F43M,12/10/2020,12/10/2020,JAT,,2NYK2.13HJADKK_26,,,,,,,,,950793
BOND,0015655352,3,,14/10/2020,Verified,REAL,,DKK,,,"12,000,000.00",DLR_KREDIT,,MARKETMAKING,,0001F43N,12/10/2020,12/10/2020,JPED,,DLRKRE1_10/01/53,,,,,,,,,635057
BOND,0015655356,4,,19/10/2020,Verified,REAL,,DKK,,,"3,300,000.00",VESTJYS_BANK,IDEAS,MARKETMAKING,,0001F43Z,12/10/2020,12/10/2020,LCA,,1NYK1.01EA53,,,,,,,,,952729
BOND,0015655358,3,,14/10/2020,Verified,REAL,,DKK,,,"12,500,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F441,12/10/2020,12/10/2020,JPED,,NYKRE0.5_10/01/53,,,,,,,,,#N/A N/A
BOND,0015655367,3,,14/10/2020,Verified,REAL,,DKK,,,"59,863,783.58",BC_DC,,MARKETMAKING,,0001F44K,12/10/2020,12/10/2020,JPED,,RDKRED1.5_10/01/50,,,,,,,,,461180
BOND,0015655372,3,,14/10/2020,Verified,REAL,,DKK,,,"15,000,000.00",NDAC,,MARKETMAKING,,0001F44Q,12/10/2020,12/10/2020,JPED,,NDASS1.0_10/01/53,,,,,,,,,204900
BOND,0015655373,3,,14/10/2020,Verified,REAL,,DKK,,,"15,000,000.00",NAM,IDEAS,MARKETMAKING,,0001F44R,12/10/2020,12/10/2020,CDB,,NDASS1.0_10/01/53,,,,,,,,,204900
BOND,0015655383,3,,14/10/2020,Verified,REAL,,DKK,,,"30,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F459,12/10/2020,12/10/2020,JPED,,RDKRE1.0_10/01/53,,,,,,,,,461628
BOND,0015655384,3,,14/10/2020,Verified,REAL,,DKK,,,"15,000,000.00",NAM,IDEAS,MARKETMAKING,,0001F45D,12/10/2020,12/10/2020,CDB,,RDKRE1.00_10/01/53,,,,,,,,,461679
BOND,0015655385,3,,14/10/2020,Verified,REAL,,DKK,,,"15,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F45L,12/10/2020,12/10/2020,JPED,,RDKRE1.00_10/01/53,,,,,,,,,461679
BOND,0015655386,3,,14/10/2020,Verified,REAL,,DKK,,,"29,000,000.00",B_SEB_IM_K,,MARKETMAKING,,0001F45M,12/10/2020,12/10/2020,JPED,,2NYKSDO_10/01/47,,,,,,,,,950416
BOND,0015655388,3,,14/10/2020,Verified,REAL,,DKK,,,"29,000,000.00",B_SEB_IM_K,,MARKETMAKING,,0001F45S,12/10/2020,12/10/2020,JPED,,2RDSDRO_10/01/47,,,,,,,,,929719
BOND,0015655389,3,,14/10/2020,Verified,REAL,,DKK,,,"25,000,000.00",B_SEB_IM_K,,MARKETMAKING,,0001F45T,12/10/2020,12/10/2020,JPED,,JYKRE0.5_10/01/40,,,,,,,,,939781
BOND,0015655390,3,,14/10/2020,Verified,REAL,,DKK,,,"19,000,000.00",B_SEB_IM_K,,MARKETMAKING,,0001F45Y,12/10/2020,12/10/2020,JPED,,2NDEA2.0SDRO50,,,,,,,,,203874
BOND,0015655395,3,,14/10/2020,Verified,REAL,,DKK,,,"250,000,000.00",B_SEB_IM_K,,MARKETMAKING,,0001F46H,12/10/2020,12/10/2020,JPED,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015655405,3,,14/10/2020,Verified,REAL,,DKK,,,"23,000,000.00",BRF,,MARKETMAKING,,0001F49C,12/10/2020,12/10/2020,JPED,,JYKRE1_10/01/53,,,,,,,,,940313
BOND,0015655408,4,,14/10/2020,Verified,ILLIKVID,,DKK,,,"13,520,155.91",INT_IDEAS,IDEAS,MARKETMAKING,,0001F49X,12/10/2020,12/10/2020,UFFE,,1NYK01EA32,,,,,,,,,950467
BOND,0015655409,4,,14/10/2020,Verified,REAL,,DKK,,,"13,520,155.91",INT_IDEAS,IDEAS,MARKETMAKING,,0001F49Y,12/10/2020,12/10/2020,UFFE,,1NYK01EA32,,,,,,,,,950467
BOND,0015655410,3,,14/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F49Z,12/10/2020,12/10/2020,JPED,,1NYK1.01EA53,,,,,,,,,952729
BOND,0015655412,3,,14/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F4B2,12/10/2020,12/10/2020,AXKR,,NYKRE0.5_10/01/43,,,,,,,,,952710
BOND,0015655416,3,,14/10/2020,Verified,REAL,,DKK,,,"80,000,000.00",BC_DC,,MARKETMAKING,,0001F4BB,12/10/2020,12/10/2020,JPED,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015655424,3,,14/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F4BP,12/10/2020,12/10/2020,AXKR,,RDKRE0.5_10/01/43,,,,,,,,,461636
BOND,0015655425,3,,14/10/2020,Verified,FLEX,,EUR,,,"543,000.00",DDBC,IDEAS,MARKETMAKING,,0001F4BQ,12/10/2020,12/10/2020,ALS,,1NYK1.13HJA22E,,,,,,,,,951145
BOND,0015655427,3,,14/10/2020,Verified,REAL,,DKK,,,"13,300,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F4C4,12/10/2020,12/10/2020,JPED,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015655428,3,,14/10/2020,Verified,REAL,,DKK,,,"100,000.00",DDBC,,MARKETMAKING,,0001F4CC,12/10/2020,12/10/2020,SRK,,NYKRE0.5_10/01/43,,,,,,,,,952710
BOND,0015655429,3,,14/10/2020,Verified,REAL,,DKK,,,"16,700,000.00",NDAC,,MARKETMAKING,,0001F4CF,12/10/2020,12/10/2020,JPED,,NDASS1_10/01/53,,,,,,,,,204730
BOND,0015655431,3,,14/10/2020,Verified,ILLIKVID,,DKK,,,"6,800,000.00",JYBC,IDEAS,MARKETMAKING,,0001F4CH,12/10/2020,12/10/2020,UFFE,,5NYK03D_38,,,,,,,,,976326
BOND,0015655435,4,,13/10/2020,Verified,REAL,,DKK,,,0.24,LCFM_RVF_AKK,IDEAS,MARKETMAKING,,0001F4D1,12/10/2020,12/10/2020,MCAD,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015655443,4,,21/10/2020,Verified,REAL,,DKK,,,"12,500,000.00",ALBA,IDEAS,MARKETMAKING,,0001F4DJ,12/10/2020,12/10/2020,OVIX,,1NYK1.01EA53,,,,,,,,,952729
BOND,0015655444,3,,14/10/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F4DN,12/10/2020,12/10/2020,JPED,,RDKRE1.0_10/01/53,,,,,,,,,461628
BOND,0015655447,3,,14/10/2020,Verified,STAT,,DKK,,,"20,000,000.00",NAM,IDEAS,MARKETMAKING,,0001F4DR,12/10/2020,12/10/2020,CDB,,DGB0.5_11/15/27,,,,,,,,,992356
BOND,0015655458,3,,12/11/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,0001F4F6,12/10/2020,12/10/2020,IDPP,,NYKRE0.5_10/01/43,,,,,,,,,952710
BOND,0015655463,3,,14/10/2020,Verified,REAL,,DKK,,,"30,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F4JC,12/10/2020,12/10/2020,JPED,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015655466,3,,14/10/2020,Verified,REAL,,DKK,,,"20,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F4JT,12/10/2020,12/10/2020,AXKR,,NYKRE0.5_10/01/43,,,,,,,,,952710
BOND,0015655481,3,,14/10/2020,Verified,STAT,,DKK,,,"15,000,000.00",SAFE,IDEAS,MARKETMAKING,,0001F4LB,12/10/2020,12/10/2020,MCAD,,DGB0.5_11/15/29,,,,,,,,,992380
BOND,0015655482,3,,14/10/2020,Verified,FLEX,,DKK,,,"3,000,000.00",NAM,IDEAS,MARKETMAKING,,0001F4LM,12/10/2020,12/10/2020,LCA,,1NDEA1SDROOK24,,,,,,,,,204374
BOND,0015655483,3,,14/10/2020,Verified,FLEX,,DKK,,,"3,000,000.00",NAM,IDEAS,MARKETMAKING,,0001F4LN,12/10/2020,12/10/2020,LCA,,DLRKRE1_10/01/24,,,,,,,,,634859
BOND,0015657306,3,,15/10/2020,Verified,REAL,,DKK,,,"16,700,000.00",NDAC,,MARKETMAKING,,0001F51T,13/10/2020,13/10/2020,AXKR,,1NDEA1.0SDRO53,,,,,,,,,204722
BOND,0015657307,3,,16/10/2020,Verified,REAL,,DKK,,,"27,870,000.00",B_NISSAY_AM,,MARKETMAKING,,0001F52K,13/10/2020,13/10/2020,JPED,,NDASS1_10/01/53,,,,,,,,,204730
BOND,0015657320,3,,15/10/2020,Verified,REAL,,DKK,,,"30,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F53L,13/10/2020,13/10/2020,JPED,,NYKRE0.5_10/01/53,,,,,,,,,#N/A N/A
BOND,0015657321,3,,15/10/2020,Verified,REAL,,DKK,,,"40,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F53T,13/10/2020,13/10/2020,AXKR,,NYKRE0.5_10/01/43,,,,,,,,,952710
BOND,0015657326,3,,15/10/2020,Verified,ILLIKVID,,DKK,,,"353,019.80",BC_DC,,MARKETMAKING,,0001F56H,13/10/2020,13/10/2020,UFFE,,3RD22SS_31,,,,,,,,,928399
BOND,0015657334,3,,15/10/2020,Verified,FLEX,,DKK,,,"40,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001F56Z,13/10/2020,13/10/2020,JAT,,1RD1.10F23APRF,,,,,,,,,929506
BOND,0015657337,3,,22/10/2020,Verified,REAL,,DKK,,,"5,400,000.00",PP_CAPITAL,IDEAS,MARKETMAKING,,0001F576,13/10/2020,13/10/2020,LCA,,1NYK1.01EA53,,,,,,,,,952729
BOND,0015657338,3,,15/10/2020,Verified,REAL,,DKK,,,"5,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F577,13/10/2020,13/10/2020,AXKR,,1NYK1.01EA53,,,,,,,,,952729
BOND,0015657340,4,,15/10/2020,Verified,STAT,,DKK,,,"13,000,000.00",CITIGROUP_GL,IDEAS,MARKETMAKING,,0001F58W,13/10/2020,13/10/2020,MOEN,,DGB0.25_11/15/52,,,,,,,,,992402
BOND,0015657343,3,,15/10/2020,Verified,FLEX,,DKK,,,"250,000,000.00",TOTALKREDIT,IDEAS,MARKETMAKING,,0001F58Z,13/10/2020,13/10/2020,LCA,,1NYK1.13HAP21D,,,,,,,,,952362
BOND,0015657344,3,,15/10/2020,Verified,REAL,,DKK,,,"15,000,000.00",DLR_KREDIT,,MARKETMAKING,,0001F590,13/10/2020,13/10/2020,JPED,,0.5DLR0.5B43,,,,,,,,,635065
BOND,0015657347,3,,15/10/2020,Verified,FLEX,,DKK,,,"42,000,000.00",TOTALKREDIT,IDEAS,MARKETMAKING,,0001F595,13/10/2020,13/10/2020,LCA,,1NDEA1SDROAO21,,,,,,,,,203564
BOND,0015657348,3,,15/10/2020,Verified,REAL,,DKK,,,"12,000,000.00",DLR_KREDIT,,MARKETMAKING,,0001F597,13/10/2020,13/10/2020,JPED,,1DLR1.0B53,,,,,,,,,635049
BOND,0015657349,3,,15/10/2020,Verified,REAL,,DKK,,,"16,700,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001F598,13/10/2020,13/10/2020,AXKR,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015657352,3,,22/10/2020,Verified,REAL,,DKK,,,"3,383,000.00",PP_CAPITAL,IDEAS,MARKETMAKING,,0001F59G,13/10/2020,13/10/2020,OVIX,,1NYK1.01EA53,,,,,,,,,952729
BOND,0015657354,3,,07/12/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,0001F59N,13/10/2020,13/10/2020,HAWA,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015657358,3,,15/10/2020,Verified,ILLIKVID,,DKK,,,"5,906,968.00",BC_NBE,,MARKETMAKING,,0001F59V,13/10/2020,13/10/2020,JPED,,NYKRE0.5_10/01/35,,,,,,,,,951870
BOND,0015657359,3,,15/10/2020,Verified,REAL,,DKK,,,"1,890,000.00",BC_DC,,MARKETMAKING,,0001F59W,13/10/2020,13/10/2020,JPED,,NYKRED2_10/01/50,,,,,,,,,951358
BOND,0015657360,3,,15/10/2020,Verified,ILLIKVID,,DKK,,,"180,105.80",BC_DC,,MARKETMAKING,,0001F59Z,13/10/2020,13/10/2020,UFFE,,RD2038_RM_A,,,,,,,,,927341
BOND,0015657361,3,,15/10/2020,Verified,REAL,,DKK,,,"11,354,284.00",BC_NBE,,MARKETMAKING,,0001F5B1,13/10/2020,13/10/2020,JPED,,1NDEA1.0SDRO40,,,,,,,,,204064
BOND,0015657362,3,,15/10/2020,Verified,REAL,,DKK,,,"25,030,267.00",BC_NBE,,MARKETMAKING,,0001F5B2,13/10/2020,13/10/2020,JPED,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015657364,3,,30/11/2020,Verified,REAL,,DKK,,,"15,000,000.00",ALBA,IDEAS,MARKETMAKING,,0001F5B8,13/10/2020,13/10/2020,LCA,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015657366,3,,22/10/2020,Verified,REAL,,DKK,,,"3,431,000.00",PP_CAPITAL,IDEAS,MARKETMAKING,,0001F5BK,13/10/2020,13/10/2020,OVIX,,1NYK1.01EA53,,,,,,,,,952729
