Trade Type,Trade ID,Version,SubType,Amended,Status,Book,Broker,Currency,Currency pair,FX Rate,Notional,Customer,Deal ID,Desk,Expiry,External trade ID,Trade,Trade entry,Trader,Bond security ID,Bond Price,Bond mkt type,FairValueLevel,Index
BOND,0015980488,3,,31/05/2021,Verified,FLOAT,,DKK,,,"1,400,000.00",B_IOGT,,MARKETMAKING,,0001RJ29,27/05/2021,27/05/2021,IDPP,,102.04,SECOND,,CIBOR
BOND,0015980490,4,,31/05/2021,Verified,FLOAT,,DKK,,,"25,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001RJ50,27/05/2021,27/05/2021,JAT,,100.42,PRIM,,CIBOR
BOND,0015980491,3,,31/05/2021,Verified,STAT,,DKK,,,"37,500.00",DEPOTKUNDER,IDEAS,MARKETMAKING,,0001RJ55,27/05/2021,27/05/2021,GITINDB,,175.00,SECOND,,FIXED
BOND,0015980492,3,,31/05/2021,Verified,FLOAT,,DKK,,,"1,400,000.00",DSKIF,,MARKETMAKING,,0001RJ58,27/05/2021,27/05/2021,IDPP,,102.02,SECOND,,CIBOR
BOND,0015980493,3,,31/05/2021,Verified,ILLIKVID,,DKK,,,721.21,DEPOTKUNDER,IDEAS,MARKETMAKING,,0001RJ59,27/05/2021,27/05/2021,UFFE,,116.75,SECOND,,FIXED
BOND,0015980494,3,,31/05/2021,Verified,ILLIKVID,,DKK,,,"500,000.00",B_IOGT,,MARKETMAKING,,0001RJ5B,27/05/2021,27/05/2021,IDPP,,106.25,SECOND,,CIBOR
BOND,0015980495,3,,31/05/2021,Verified,STAT,,DKK,,,"9,000.00",DEPOTKUNDER,IDEAS,MARKETMAKING,,0001RJ5D,27/05/2021,27/05/2021,GITINDB,,174.98,SECOND,,FIXED
FUT,0002225697,3,,10/06/2021,Mature,FLEX,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJ5F,27/05/2021,27/05/2021,ALS,,,,,
BOND,0015980496,3,,31/05/2021,Verified,ILLIKVID,,DKK,,,193.86,DEPOTKUNDER,IDEAS,MARKETMAKING,,0001RJ5G,27/05/2021,27/05/2021,UFFE,,119.50,SECOND,,FIXED
BOND,0015980497,2,,27/05/2021,Cancelled,FLOAT,,DKK,,,"550,000,000.00",DLR_KREDIT,CANC,MARKETMAKING,,0001RJ5H,27/05/2021,27/05/2021,OVIX,,100.20,PRIM,,CIBOR
BOND,0015980498,2,,27/05/2021,Cancelled,FLOAT,,DKK,,,"550,000,000.00",DLR_KREDIT,CANC,MARKETMAKING,,0001RJ5N,27/05/2021,27/05/2021,OVIX,,100.20,SECOND,,CIBOR
BOND,0015980503,3,,01/07/2021,Verified,FLOAT,,DKK,,,"700,000,000.00",DLR_KREDIT,IDEAS,MARKETMAKING,,0001RJ5V,27/05/2021,27/05/2021,OVIX,,100.20,SECOND,,CIBOR
BOND,0015980504,3,,01/07/2021,Verified,FLOAT,,DKK,,,"550,000,000.00",DLR_KREDIT,IDEAS,MARKETMAKING,,0001RJ5W,27/05/2021,27/05/2021,OVIX,,100.20,PRIM,,CIBOR
BOND,0015980505,3,,31/05/2021,Verified,ILLIKVID,,DKK,,,"3,116.07",DEPOTKUNDER,IDEAS,MARKETMAKING,,0001RJ5Y,27/05/2021,27/05/2021,UFFE,,117.90,SECOND,,FIXED
BOND,0015980506,3,,01/07/2021,Verified,FLOAT,,DKK,,,"550,000,000.00",DLR_KREDIT,IDEAS,MARKETMAKING,,0001RJ5Z,27/05/2021,27/05/2021,OVIX,,100.20,SECOND,,CIBOR
BOND,0015980507,3,,31/05/2021,Verified,FLOAT,,DKK,,,"550,000,000.00",DLR_KREDIT,IDEAS,MARKETMAKING,,0001RJ61,27/05/2021,27/05/2021,OVIX,,100.24,PRIM,,CIBOR
BOND,0015980508,3,,31/05/2021,Verified,FLOAT,,DKK,,,"550,000,000.00",DLR_KREDIT,IDEAS,MARKETMAKING,,0001RJ63,27/05/2021,27/05/2021,OVIX,,100.24,SECOND,,CIBOR
BOND,0015980509,3,,31/05/2021,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ64,27/05/2021,27/05/2021,DPB,,99.05,PRIM,,FIXED
BOND,0015980510,3,,31/05/2021,Verified,FLOAT,,DKK,,,"290,000,000.00",DLR_KREDIT,IDEAS,MARKETMAKING,,0001RJ65,27/05/2021,27/05/2021,OVIX,,100.24,PRIM,,CIBOR
BOND,0015980511,3,,31/05/2021,Verified,FLOAT,,DKK,,,"500,000,000.00",DLR_KREDIT,IDEAS,MARKETMAKING,,0001RJ66,27/05/2021,27/05/2021,OVIX,,100.24,PRIM,,CIBOR
BOND,0015980512,3,,31/05/2021,Verified,FLOAT,,DKK,,,"500,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ6B,27/05/2021,27/05/2021,OVIX,,100.24,PRIM,,CIBOR
BOND,0015980513,3,,31/05/2021,Verified,REAL,,DKK,,,"10,000,000.00",JYSKE_REALKR,,MARKETMAKING,,0001RJ6C,27/05/2021,27/05/2021,DPB,,99.05,PRIM,,FIXED
BOND,0015980514,3,,31/05/2021,Verified,FLOAT,,DKK,,,"500,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ6D,27/05/2021,27/05/2021,OVIX,,100.24,PRIM,,CIBOR
BOND,0015980515,3,,31/05/2021,Verified,FLOAT,,DKK,,,"115,292,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ6F,27/05/2021,27/05/2021,OVIX,,100.24,PRIM,,CIBOR
BOND,0015980518,3,,31/05/2021,Verified,FLOAT,,DKK,,,"96,076,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ6J,27/05/2021,27/05/2021,OVIX,,100.24,PRIM,,CIBOR
BOND,0015980522,3,,31/05/2021,Verified,FLOAT,,DKK,,,"220,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ6N,27/05/2021,27/05/2021,OVIX,,100.24,PRIM,,CIBOR
BOND,0015980530,3,,04/06/2021,Cancelled,FLOAT,,DKK,,,"80,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ6X,27/05/2021,27/05/2021,OVIX,,100.20,PRIM,,CIBOR
BOND,0015980532,3,,01/06/2021,Verified,STAT,,DKK,,,"20,000,000.00",CS_AM,,MARKETMAKING,,0001RJ6Z,27/05/2021,27/05/2021,JPED,,104.73,SECOND,,FIXED
BOND,0015980535,3,,01/06/2021,Verified,REAL,,DKK,,,"1,000,000.00",BC_UBS_UK,,MARKETMAKING,,0001RJ72,27/05/2021,27/05/2021,AXKR,,95.35,SECOND,,FIXED
BOND,0015980540,4,,01/07/2021,Mature,FLOAT,,DKK,,,"1,200,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ78,27/05/2021,27/05/2021,OVIX,,100.06,SECOND,,CIBOR
BOND,0015980541,3,,01/06/2021,Verified,STAT,,DKK,,,"20,000,000.00",CS_AM,,MARKETMAKING,,0001RJ7B,27/05/2021,27/05/2021,JPED,,104.73,SECOND,,FIXED
BOND,0015980552,3,,01/06/2021,Verified,REAL,,DKK,,,"6,000,000.00",BC_UBS_UK,,MARKETMAKING,,0001RJ7P,27/05/2021,27/05/2021,DPB,,95.21,SECOND,,FIXED
BOND,0015980553,3,,01/06/2021,Verified,REAL,,DKK,,,"1,000,000.00",BC_UBS_UK,,MARKETMAKING,,0001RJ7R,27/05/2021,27/05/2021,DPB,,93.86,SECOND,,FIXED
BOND,0015980555,4,,01/07/2021,Mature,FLEX,,DKK,,,"115,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ7T,27/05/2021,27/05/2021,OVIX,,100.13,SECOND,,FIXED
BOND,0015980559,3,,31/05/2021,Verified,FLOAT,,DKK,,,"37,500,000.00",NDAC,,MARKETMAKING,,0001RJ7Z,27/05/2021,27/05/2021,ALS,,100.31,PRIM,,SWOIS
BOND,0015980566,4,,01/07/2021,Mature,FLOAT,,DKK,,,"96,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ87,27/05/2021,27/05/2021,OVIX,,100.04,SECOND,,CIBOR
BOND,0015980573,4,,01/07/2021,Mature,FLOAT,,DKK,,,"220,368,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ8L,27/05/2021,27/05/2021,OVIX,,100.02,SECOND,,CIBOR
FUT,0002225698,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJ8R,27/05/2021,27/05/2021,JPED,,,,,
FUT,0002225700,3,,10/06/2021,Mature,REAL,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJ94,27/05/2021,27/05/2021,AXKR,,,,,
FUT,0002225701,3,,10/06/2021,Mature,REAL,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJ99,27/05/2021,27/05/2021,AXKR,,,,,
FUT,0002225702,3,,10/06/2021,Mature,REAL,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJ9G,27/05/2021,27/05/2021,AXKR,,,,,
BOND,0015980589,4,,21/06/2021,Verified,REAL,,DKK,,,"6,500,000.00",RINGKJ_LAND,,MARKETMAKING,,0001RJ9H,27/05/2021,27/05/2021,LCA,,95.44,SECOND,,FIXED
BOND,0015980590,3,,01/06/2021,Verified,REAL,,DKK,,,"2,000,000.00",BC_UBS_UK,,MARKETMAKING,,0001RJ9K,27/05/2021,27/05/2021,DPB,,103.55,SECOND,,FIXED
BOND,0015980591,3,,31/05/2021,Verified,FLOAT,,DKK,,,"200,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJ9N,27/05/2021,27/05/2021,OVIX,,100.24,PRIM,,CIBOR
FUT,0002225703,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJ9T,27/05/2021,27/05/2021,JPED,,,,,
BOND,0015980596,3,,01/06/2021,Verified,REAL,,DKK,,,"2,000,000.00",BC_UBS_UK,,MARKETMAKING,,0001RJ9Z,27/05/2021,27/05/2021,AXKR,,95.85,SECOND,,FIXED
FUT,0002225704,3,,10/06/2021,Mature,REAL,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJBN,27/05/2021,27/05/2021,AXKR,,,,,
BOND,0015980603,3,,31/05/2021,Verified,ILLIKVID,,DKK,,,"44,067.17",DEPOTKUNDER,IDEAS,MARKETMAKING,,0001RJBP,27/05/2021,27/05/2021,UFFE,,99.78,SECOND,,FIXED
BOND,0015980605,3,,31/05/2021,Verified,REAL,,DKK,,,"30,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJBR,27/05/2021,27/05/2021,AXKR,,95.58,PRIM,,FIXED
FUT,0002225705,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJBZ,27/05/2021,27/05/2021,JPED,,,,,
BOND,0015980623,3,,31/05/2021,Verified,REAL,,DKK,,,"4,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJCC,27/05/2021,27/05/2021,DPB,,97.65,PRIM,,FIXED
BOND,0015980626,3,,31/05/2021,Verified,FLEX,,DKK,,,"7,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RJCK,27/05/2021,27/05/2021,JAT,,104.61,PRIM,,FIXED
FUT,0002225706,3,,10/06/2021,Mature,REAL,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJCL,27/05/2021,27/05/2021,AXKR,,,,,
BOND,0015980627,3,,31/05/2021,Verified,REAL,,DKK,,,"30,000,000.00",NAM,,MARKETMAKING,,0001RJCS,27/05/2021,27/05/2021,CDB,,97.99,SECOND,,FIXED
BOND,0015980630,4,,01/07/2021,Mature,FLOAT,,DKK,,,"500,000,000.00",DLR_KREDIT,IDEAS,MARKETMAKING,,0001RJCY,27/05/2021,27/05/2021,OVIX,,100.04,SECOND,,CIBOR
BOND,0015980631,3,,28/05/2021,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,0001RJCZ,27/05/2021,27/05/2021,HAWA,,97.31,SECOND,,FIXED
BOND,0015980633,5,,01/07/2021,Mature,FLOAT,,DKK,,,"290,000,000.00",DLR_KREDIT,IDEAS,MARKETMAKING,,0001RJD1,27/05/2021,27/05/2021,OVIX,,100.05,SECOND,,CIBOR
BOND,0015980649,4,,28/05/2021,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,0001RJFX,27/05/2021,27/05/2021,JERA,,95.15,SECOND,,FIXED
BOND,0015980652,3,,31/05/2021,Verified,ILLIKVID,,DKK,,,"740,000.00",BC_DC,,MARKETMAKING,,0001RJG1,27/05/2021,27/05/2021,UFFE,,102.65,SECOND,,CIBOR
BOND,0015980653,4,,15/06/2021,Verified,REAL,,DKK,,,"1,896,000.00",SHBC,IDEAS,MARKETMAKING,,0001RJG5,27/05/2021,27/05/2021,IDPP,,99.60,SECOND,,FIXED
FUT,0002225707,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJG8,27/05/2021,27/05/2021,JPED,,,,,
BOND,0015980654,3,,28/05/2021,Verified,REAL,,DKK,,,"15,000,000.00",ALBA,IDEAS,MARKETMAKING,,0001RJG9,27/05/2021,27/05/2021,IDPP,,98.54,SECOND,,FIXED
FUT,0002225708,3,,10/06/2021,Mature,REAL,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RJGQ,27/05/2021,27/05/2021,AXKR,,,,,
BOND,0015980655,4,,31/05/2021,Verified,REAL,,DKK,,,"16,000,000.00",PKA_P_FARMA,IDEAS,MARKETMAKING,,0001RJGV,27/05/2021,27/05/2021,OVIX,,95.88,SECOND,,FIXED
BOND,0015980667,3,,31/05/2021,Verified,ILLIKVID,,DKK,,,"500,000.00",B_IOGT,,MARKETMAKING,,0001RJHL,27/05/2021,27/05/2021,WEST,,106.12,SECOND,,FIXED
FUT,0002226658,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKMN,28/05/2021,28/05/2021,JPED,,,,,
FUT,0002226659,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKMP,28/05/2021,28/05/2021,JPED,,,,,
FUT,0002226660,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKMQ,28/05/2021,28/05/2021,JPED,,,,,
FUT,0002226661,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKMS,28/05/2021,28/05/2021,JPED,,,,,
FUT,0002226662,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKMZ,28/05/2021,28/05/2021,JPED,,,,,
FUT,0002226663,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKN4,28/05/2021,28/05/2021,JPED,,,,,
FUT,0002226664,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKN5,28/05/2021,28/05/2021,JPED,,,,,
FUT,0002226665,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKN6,28/05/2021,28/05/2021,JPED,,,,,
BOND,0015982310,2,,28/05/2021,Cancelled,STAT,,DKK,,,"300,000,000.00",B_PPLUS,,MARKETMAKING,,0001RKN7,28/05/2021,28/05/2021,CDB,,104.53,SECOND,,FIXED
BOND,0015982311,3,,02/06/2021,Verified,STAT,,DKK,,,"300,000,000.00",B_PPLUS,,MARKETMAKING,,0001RKN9,28/05/2021,28/05/2021,CDB,,104.53,SECOND,,FIXED
FUT,0002226666,5,,10/06/2021,Mature,INFLATION,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKR8,28/05/2021,28/05/2021,JPED,,,,,
BOND,0015982316,3,,01/06/2021,Verified,FLEX,,DKK,,,"994,732.05",SHBC,IDEAS,MARKETMAKING,,0001RKRM,28/05/2021,28/05/2021,HAWA,,100.89,SECOND,,FIXED
FUT,0002226667,3,,10/06/2021,Mature,FLEX,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKRX,28/05/2021,28/05/2021,JAT,,,,,
BOND,0015982317,3,,01/06/2021,Verified,FLEX,,DKK,,,"200,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RKS0,28/05/2021,28/05/2021,JAT,,104.94,PRIM,,FIXED
FUT,0002226668,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKSB,28/05/2021,28/05/2021,JPED,,,,,
BOND,0015982322,2,,28/05/2021,Cancelled,REAL,,DKK,,,"1,026,853.19",FORV_LOK_PEN,CANC,MARKETMAKING,,0001RKSG,28/05/2021,28/05/2021,LCA,,98.78,SECOND,,FIXED
BOND,0015982324,2,,28/05/2021,Cancelled,REAL,,DKK,,,"886,000.00",RINGKJ_LAND,,MARKETMAKING,,0001RKT0,28/05/2021,28/05/2021,LCA,,98.33,SECOND,,FIXED
BOND,0015982330,4,,01/06/2021,Verified,REAL,,DKK,,,"40,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001RKTN,28/05/2021,28/05/2021,AXKR,,97.80,PRIM,,FIXED
FUT,0002226669,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKTP,28/05/2021,28/05/2021,JPED,,,,,
FUT,0002226670,3,,10/06/2021,Mature,REAL,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKTQ,28/05/2021,28/05/2021,DPB,,,,,
BOND,0015982331,4,,01/06/2021,Verified,REAL,,DKK,,,"1,026,853.19",FORV_LOK_PEN,IDEAS,MARKETMAKING,,0001RKTT,28/05/2021,28/05/2021,LCA,,98.78,SECOND,,FIXED
BOND,0015982333,4,,18/06/2021,Verified,REAL,,DKK,,,"4,000,000.00",VESTJYS_BANK,IDEAS,MARKETMAKING,,0001RKV1,28/05/2021,28/05/2021,IDPP,,98.55,SECOND,,FIXED
BOND,0015982334,3,,01/06/2021,Verified,REAL,,DKK,,,"25,000,000.00",NDAC,,MARKETMAKING,,0001RKV7,28/05/2021,28/05/2021,AXKR,,99.75,PRIM,,FIXED
BOND,0015982335,4,,01/06/2021,Verified,REAL,,DKK,,,"20,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001RKVD,28/05/2021,28/05/2021,DPB,,98.80,PRIM,,FIXED
BOND,0015982336,3,,01/06/2021,Verified,REAL,,DKK,,,"25,000,000.00",GARDA_FIRV_O,,MARKETMAKING,,0001RKVF,28/05/2021,28/05/2021,CDB,,99.76,SECOND,,FIXED
BOND,0015982337,3,,01/06/2021,Verified,REAL,,DKK,,,"25,000,000.00",NDAC,,MARKETMAKING,,0001RKVG,28/05/2021,28/05/2021,AXKR,,95.43,PRIM,,FIXED
FUT,0002226671,3,,10/06/2021,Mature,REAL,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKVH,28/05/2021,28/05/2021,DPB,,,,,
BOND,0015982338,4,,01/06/2021,Verified,FLEX,,DKK,,,"5,000,000.00",RINGKJ_LAND,IDEAS,MARKETMAKING,,0001RKVK,28/05/2021,28/05/2021,MCAD,,105.04,SECOND,,FIXED
BOND,0015982339,4,,01/06/2021,Verified,REAL,,DKK,,,"886,000.00",RINGKJ_LAND,,MARKETMAKING,,0001RKVP,28/05/2021,28/05/2021,LCA,,98.65,SECOND,,FIXED
FUT,0002226672,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKVQ,28/05/2021,28/05/2021,JPED,,,,,
BOND,0015982344,3,,01/06/2021,Verified,STAT,,DKK,,,"30,000,000.00",BC_NIM,,MARKETMAKING,,0001RKVX,28/05/2021,28/05/2021,JPED,,104.59,SECOND,,FIXED
FUT,0002226673,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKVY,28/05/2021,28/05/2021,JPED,,,,,
BOND,0015982345,3,,01/06/2021,Verified,FLOAT,,DKK,,,"37,500,000.00",NDAC,,MARKETMAKING,,0001RKVZ,28/05/2021,28/05/2021,ALS,,100.31,PRIM,,SWOIS
BOND,0015982346,3,,01/06/2021,Verified,FLEX,,DKK,,,"940,000,000.00",NALEN,IDEAS,MARKETMAKING,,0001RKW0,28/05/2021,28/05/2021,ALS,,100.13,PRIM,,FIXED
BOND,0015982347,3,,01/06/2021,Verified,FLEX,,DKK,,,"260,000,000.00",NALEN,IDEAS,MARKETMAKING,,0001RKW1,28/05/2021,28/05/2021,ALS,,100.27,PRIM,,FIXED
BOND,0015982350,3,,01/06/2021,Verified,REAL,,DKK,,,"25,000,000.00",NDAC,,MARKETMAKING,,0001RKW7,28/05/2021,28/05/2021,AXKR,,93.63,PRIM,,FIXED
BOND,0015982351,2,,28/05/2021,Cancelled,FLEX,,DKK,,,"600,000,000.00",DEPOTKUNDER,CANC,MARKETMAKING,,0001RKW8,28/05/2021,28/05/2021,IDPP,,100.13,SECOND,,FIXED
FUT,0002226674,3,,10/06/2021,Mature,REAL,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKWB,28/05/2021,28/05/2021,DPB,,,,,
BOND,0015982353,3,,01/06/2021,Verified,STAT,,EUR,,,"10,500,000.00",SOC_G,,MARKETMAKING,,0001RKWG,28/05/2021,28/05/2021,JPED,,100.16,SECOND,,FIXED
BOND,0015982354,3,,01/06/2021,Verified,STAT,,EUR,,,"10,000,000.00",SOC_G,,MARKETMAKING,,0001RKWH,28/05/2021,28/05/2021,JPED,,101.71,SECOND,,FIXED
BOND,0015982355,4,,01/06/2021,Verified,REAL,,DKK,,,"423,206.44",RINGKJ_LAND,,MARKETMAKING,,0001RKWJ,28/05/2021,28/05/2021,LCA,,96.05,SECOND,,FIXED
FUT,0002226675,3,,10/06/2021,Mature,FLEX,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKWK,28/05/2021,28/05/2021,ALS,,,,,
BOND,0015982356,3,,01/06/2021,Verified,FLEX,,DKK,,,"50,000,000.00",LUNAR_GROUP,IDEAS,MARKETMAKING,,0001RKWQ,28/05/2021,28/05/2021,LCA,,100.13,SECOND,,FIXED
BOND,0015982357,3,,31/05/2021,Verified,REAL,,DKK,,,"2,110,000.00",RINGKJ_LAND,IDEAS,MARKETMAKING,,0001RKWR,28/05/2021,28/05/2021,MCAD,,97.99,SECOND,,FIXED
BOND,0015982358,3,,01/06/2021,Verified,FLEX,,DKK,,,"33,000,000.00",LUNAR_BANK,IDEAS,MARKETMAKING,,0001RKWS,28/05/2021,28/05/2021,LCA,,100.13,SECOND,,FIXED
BOND,0015982359,2,,28/05/2021,Cancelled,FLEX,,DKK,,,"600,000,000.00",DEPOTKUNDER,CANC,MARKETMAKING,,0001RKWT,28/05/2021,28/05/2021,IDPP,,100.13,SECOND,,FIXED
BOND,0015982362,3,,01/06/2021,Verified,REAL,,DKK,,,"10,000,000.00",DLR_KREDIT,,MARKETMAKING,,0001RKWX,28/05/2021,28/05/2021,AXKR,,94.68,PRIM,,FIXED
BOND,0015982363,4,,01/07/2021,Mature,FLEX,,DKK,,,"50,000,000.00",BC_PD,,MARKETMAKING,,0001RKX0,28/05/2021,28/05/2021,LCA,,100.12,SECOND,,FIXED
BOND,0015982368,4,,01/07/2021,Mature,FLOAT,,DKK,,,"84,540,000.00",NAM,,MARKETMAKING,,0001RKX6,28/05/2021,28/05/2021,LCA,,100.03,SECOND,,CIBOR
BOND,0015982388,3,,01/07/2021,Verified,FLOAT,,DKK,,,"56,360,000.00",NAM,,MARKETMAKING,,0001RKXD,28/05/2021,28/05/2021,LCA,,100.21,SECOND,,CIBOR
BOND,0015982372,3,,01/06/2021,Verified,REAL,,DKK,,,"4,600,000.00",B_SEB_IM_K,,MARKETMAKING,,0001RKXG,28/05/2021,28/05/2021,AXKR,,94.90,SECOND,,FIXED
BOND,0015982373,3,,01/06/2021,Verified,FLEX,,DKK,,,"1,000,000,000.00",NALEN,IDEAS,MARKETMAKING,,0001RKXH,28/05/2021,28/05/2021,ALS,,100.53,PRIM,,FIXED
BOND,0015982389,3,,01/06/2021,Verified,FLOAT,,DKK,,,"50,000,000.00",BC_PD,,MARKETMAKING,,0001RKXP,28/05/2021,28/05/2021,LCA,,100.25,SECOND,,CIBOR
BOND,0015982390,2,,28/05/2021,Cancelled,FLOAT,,DKK,,,"85,540,000.00",BC_SPIN,,MARKETMAKING,,0001RKXV,28/05/2021,28/05/2021,LCA,,100.25,SECOND,,CIBOR
BOND,0015982385,3,,01/06/2021,Verified,FLOAT,,DKK,,,"84,540,000.00",BC_SPIN,,MARKETMAKING,,0001RKYH,28/05/2021,28/05/2021,LCA,,100.25,SECOND,,CIBOR
BOND,0015982386,3,,01/06/2021,Verified,REAL,,DKK,,,"15,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RKYK,28/05/2021,28/05/2021,DPB,,95.77,SECOND,,FIXED
BOND,0015982387,4,,01/07/2021,Verified,FLOAT,,DKK,,,"250,000,000.00",BC_PFA,IDEAS,MARKETMAKING,,0001RKYS,28/05/2021,28/05/2021,MOEN,,100.21,SECOND,,CIBOR
BOND,0015982392,3,,31/05/2021,Verified,REAL,,DKK,,,"5,240,000.00",RINGKJ_LAND,IDEAS,MARKETMAKING,,0001RKYZ,28/05/2021,28/05/2021,IDPP,,97.33,SECOND,,FIXED
BOND,0015982393,3,,01/06/2021,Verified,REAL,,DKK,,,"35,000,000.00",JYSKE_REALKR,,MARKETMAKING,,0001RKZ0,28/05/2021,28/05/2021,DPB,,97.65,PRIM,,FIXED
BOND,0015982394,3,,01/06/2021,Verified,REAL,,DKK,,,"5,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,0001RKZ1,28/05/2021,28/05/2021,AXKR,,99.65,PRIM,,FIXED
BOND,0015982395,3,,01/06/2021,Verified,REAL,,DKK,,,"5,000,000.00",GARDA_FIRV_O,IDEAS,MARKETMAKING,,0001RKZ2,28/05/2021,28/05/2021,CDB,,99.66,SECOND,,FIXED
BOND,0015982396,3,,01/06/2021,Verified,FLOAT,,DKK,,,"495,000,000.00",TOTALKREDIT,,MARKETMAKING,,0001RKZ4,28/05/2021,28/05/2021,MOEN,,100.25,SECOND,,CIBOR
FUT,0002226676,3,,10/06/2021,Mature,STAT,CS,EUR,,,,CS,NOTICKET,MARKETMAKING,,0001RKZ5,28/05/2021,28/05/2021,JPED,,,,,
BOND,0015982397,4,,01/07/2021,Mature,FLOAT,,DKK,,,"495,000,000.00",TOTALKREDIT,,MARKETMAKING,,0001RKZ6,28/05/2021,28/05/2021,MOEN,,100.03,SECOND,,CIBOR
BOND,0015982398,2,,28/05/2021,Cancelled,FLOAT,,DKK,,,"339,800,000.00",NAM,CANC,MARKETMAKING,,0001RKZ7,27/05/2021,28/05/2021,SSAP,,100.05,SECOND,,CIBOR
BOND,0015982399,6,,01/07/2021,Mature,FLOAT,,DKK,,,"505,000,000.00",INT_FLYT,IDEAS,MARKETMAKING,,0001RKZ8,28/05/2021,28/05/2021,ALS,,100.04,SECOND,,CIBOR
BOND,0015982401,3,,01/06/2021,Verified,FLEX,,DKK,,,"3,066,325.77",SHBC,,MARKETMAKING,,0001RKZB,28/05/2021,28/05/2021,IDPP,,103.46,SECOND,,FIXED
BOND,0015982402,4,,01/06/2021,Verified,FLOAT,,DKK,,,"2,071,354.84",RINGKJ_LAND,,MARKETMAKING,,0001RKZC,28/05/2021,28/05/2021,IDPP,,100.61,SECOND,,CIBOR
